userid,start_time,end_time,duration,loc_msoa,activity_type,geometry,o_lat,o_lon,o_h7,o_h8,o_h9,o_oa,home_activity,home_msoa
0620CAC8750FE458EFF2673812DAA830,2021-11-06 13:15:00,2021-11-06 13:45:00,38.833333333333336,E02000001,Entertainment,POINT (531904.8716523087 181762.3677681126),181762.3677681126,531904.8716523087,87194ad32ffffff,88194ad329fffff,89194ad3293ffff,E00190407,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-06 14:00:00,2021-11-06 16:00:00,113.15,E02000001,Work,POINT (532223.3087809815 181737.2846836294),181737.2846836294,532223.3087809815,87194ad36ffffff,88194ad363fffff,89194ad362fffff,E00190429,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-06 16:00:00,2021-11-06 16:15:00,11.716666666666669,E02000001,Entertainment,POINT (532712.3958652327 181655.7505958637),181655.7505958637,532712.3958652327,87194ad30ffffff,88194ad305fffff,89194ad3053ffff,E00166755,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-06 16:15:00,2021-11-06 18:00:00,100.93333333333334,E02000001,Work,POINT (532223.3087809815 181737.2846836294),181737.2846836294,532223.3087809815,87194ad36ffffff,88194ad363fffff,89194ad362fffff,E00190429,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-06 18:00:00,2021-11-06 18:30:00,19.73333333333333,E02000001,Entertainment,POINT (532133.2209032682 181646.03128794138),181646.03128794135,532133.2209032682,87194ad32ffffff,88194ad329fffff,89194ad3297ffff,E00000007,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-06 18:30:00,2021-11-06 18:45:00,14.85,E02000001,Work,POINT (532223.3087809815 181737.2846836294),181737.2846836294,532223.3087809815,87194ad36ffffff,88194ad363fffff,89194ad362fffff,E00190429,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-06 19:45:00,2021-11-07 05:15:00,574.5333333333333,E02000675,Home,POINT (540389.7596383314 173209.08595244045),173209.08595244045,540389.7596383314,87194ad2affffff,88194ad2abfffff,89194ad2aa3ffff,E00016508,Y,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-07 06:00:00,2021-11-07 06:15:00,10.85,E02000001,Work,POINT (532223.3087809815 181737.2846836294),181737.2846836294,532223.3087809815,87194ad36ffffff,88194ad363fffff,89194ad362fffff,E00190429,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-07 06:45:00,2021-11-07 09:15:00,152.68333333333334,E02000001,Work,POINT (532223.3087809815 181737.2846836294),181737.2846836294,532223.3087809815,87194ad36ffffff,88194ad363fffff,89194ad362fffff,E00190429,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-07 09:30:00,2021-11-07 09:45:00,2.0166666666666666,E02000001,Entertainment,POINT (531917.8480472332 181576.73611229475),181576.73611229475,531917.8480472332,87194ad32ffffff,88194ad329fffff,89194ad3283ffff,E00190440,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-07 10:00:00,2021-11-07 10:30:00,19.016666666666666,E02000001,Work,POINT (532223.3087809815 181737.2846836294),181737.2846836294,532223.3087809815,87194ad36ffffff,88194ad363fffff,89194ad362fffff,E00190429,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-07 11:00:00,2021-11-07 13:45:00,161.9,E02000001,Work,POINT (532223.3087809815 181737.2846836294),181737.2846836294,532223.3087809815,87194ad36ffffff,88194ad363fffff,89194ad362fffff,E00190429,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-07 13:45:00,2021-11-07 14:45:00,54.15,E02000001,Entertainment,POINT (532464.0235651616 181657.05338529477),181657.0533852948,532464.0235651616,87194ad30ffffff,88194ad305fffff,89194ad305bffff,E00000021,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-07 15:00:00,2021-11-07 16:45:00,103.75,E02000001,Work,POINT (532223.3087809815 181737.2846836294),181737.2846836294,532223.3087809815,87194ad36ffffff,88194ad363fffff,89194ad362fffff,E00190429,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-07 17:45:00,2021-11-07 19:00:00,75.13333333333334,E02000001,Work,POINT (532223.3087809815 181737.2846836294),181737.2846836294,532223.3087809815,87194ad36ffffff,88194ad363fffff,89194ad362fffff,E00190429,N,E02000675
0620CAC8750FE458EFF2673812DAA830,2021-11-07 19:45:00,2021-11-08 17:00:00,1278.8333333333333,E02000675,Home,POINT (540389.7596383314 173209.08595244045),173209.08595244045,540389.7596383314,87194ad2affffff,88194ad2abfffff,89194ad2aa3ffff,E00016508,Y,E02000675
01FAB823FDFE177E3C1FBE14566A676C,2021-11-01 01:00:00,2021-11-01 12:45:00,703.85,E02000863,Home,POINT (528992.9695947986 162210.7581635644),162210.7581635644,528992.9695947986,87194ac06ffffff,88194ac061fffff,89194ac0613ffff,E00020667,Y,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-01 22:30:00,2021-11-02 05:00:00,376.81666666666666,E02000863,Home,POINT (528992.9695947986 162210.7581635644),162210.7581635644,528992.9695947986,87194ac06ffffff,88194ac061fffff,89194ac0613ffff,E00020667,Y,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-02 13:45:00,2021-11-03 13:30:00,1425.9333333333334,E02000863,Home,POINT (528992.9695947986 162210.7581635644),162210.7581635644,528992.9695947986,87194ac06ffffff,88194ac061fffff,89194ac0613ffff,E00020667,Y,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-03 13:45:00,2021-11-03 13:45:00,1.6166666666666667,E02000221,Shopping_2,POINT (531515.6309058092 164088.74731023257),164088.74731023255,531515.6309058092,87194ac22ffffff,88194ac227fffff,89194ac2273ffff,E00005819,N,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-03 15:15:00,2021-11-03 15:30:00,20.45,E02000723,Shopping_2,POINT (542531.9074617297 184627.2308482344),184627.2308482344,542531.9074617297,87194e688ffffff,88194e6885fffff,89194e68853ffff,E00017839,N,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-03 15:45:00,2021-11-03 15:45:00,2.15,E02000723,Others,POINT (542555.6421125168 184650.48152301004),184650.48152301004,542555.6421125168,87194e688ffffff,88194e6885fffff,89194e68853ffff,E00017841,N,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-03 16:15:00,2021-11-03 16:15:00,3.566666666666667,E02000731,Others,POINT (542315.7581880495 183839.10992299364),183839.10992299364,542315.7581880495,87194e688ffffff,88194e6885fffff,89194e6887bffff,E00017801,N,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-03 16:15:00,2021-11-03 16:15:00,3.866666666666666,E02000731,Shopping_2,POINT (542308.7876250574 183448.3939779782),183448.3939779782,542308.7876250574,87194e688ffffff,88194e6887fffff,89194e6886bffff,E00017814,N,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-03 17:00:00,2021-11-03 18:15:00,70.68333333333334,E02000731,Others,POINT (542371.3244957138 183611.22119652244),183611.22119652244,542371.3244957138,87194e688ffffff,88194e6887fffff,89194e6887bffff,E00017814,N,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-03 18:45:00,2021-11-03 18:45:00,1.0666666666666669,E02000747,Others,POINT (540249.5026547911 181302.66894403085),181302.66894403083,540249.5026547911,87194ad24ffffff,88194ad241fffff,89194ad243bffff,E00175084,N,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-03 18:45:00,2021-11-03 18:45:00,1.85,E02007112,Others,POINT (538937.7661122867 180777.15128223033),180777.15128223036,538937.7661122867,87194ad26ffffff,88194ad20dfffff,89194ad20dbffff,E00167126,N,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-03 19:00:00,2021-11-03 19:00:00,1.5166666666666666,E02007113,Others,POINT (538331.0877299501 180636.62193069034),180636.62193069037,538331.0877299501,87194ad26ffffff,88194ad263fffff,89194ad2623ffff,E00183866,N,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-03 19:15:00,2021-11-03 19:15:00,1.2833333333333334,E02000682,Others,POINT (539006.9718097958 172104.18063847043),172104.18063847045,539006.9718097958,87194ad0cffffff,88194ad0c9fffff,89194ad0c9bffff,E00016930,N,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-03 20:15:00,2021-11-04 11:00:00,886.4666666666667,E02000863,Home,POINT (528992.9695947986 162210.7581635644),162210.7581635644,528992.9695947986,87194ac06ffffff,88194ac061fffff,89194ac0613ffff,E00020667,Y,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-04 23:00:00,2021-11-05 10:15:00,680.3,E02000863,Home,POINT (528992.9695947986 162210.7581635644),162210.7581635644,528992.9695947986,87194ac06ffffff,88194ac061fffff,89194ac0613ffff,E00020667,Y,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-05 20:45:00,2021-11-06 12:00:00,917.6,E02000863,Home,POINT (528992.9695947986 162210.7581635644),162210.7581635644,528992.9695947986,87194ac06ffffff,88194ac061fffff,89194ac0613ffff,E00020667,Y,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-06 22:30:00,2021-11-07 06:30:00,479.4,E02000863,Home,POINT (528992.9695947986 162210.7581635644),162210.7581635644,528992.9695947986,87194ac06ffffff,88194ac061fffff,89194ac0613ffff,E00020667,Y,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-07 17:15:00,2021-11-07 17:15:00,3.433333333333333,E02000863,Home,POINT (528992.9695947986 162210.7581635644),162210.7581635644,528992.9695947986,87194ac06ffffff,88194ac061fffff,89194ac0613ffff,E00020667,Y,E02000863
01FAB823FDFE177E3C1FBE14566A676C,2021-11-07 17:45:00,2021-11-08 13:30:00,1187.7833333333333,E02000863,Home,POINT (528992.9695947986 162210.7581635644),162210.7581635644,528992.9695947986,87194ac06ffffff,88194ac061fffff,89194ac0613ffff,E00020667,Y,E02000863
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-01 00:30:00,2021-11-01 07:30:00,428.95,E02000570,Home,POINT (531191.8400908255 184177.0328870935),184177.0328870935,531191.8400908255,87195da6bffffff,88195da6b3fffff,89195da6b37ffff,E00013405,Y,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-01 08:30:00,2021-11-01 14:00:00,339.43333333333334,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-01 14:15:00,2021-11-01 17:30:00,196.61666666666667,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-01 19:30:00,2021-11-02 07:30:00,729.5833333333334,E02000570,Home,POINT (531191.8400908255 184177.0328870935),184177.0328870935,531191.8400908255,87195da6bffffff,88195da6b3fffff,89195da6b37ffff,E00013405,Y,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-02 08:45:00,2021-11-02 12:15:00,213.78333333333333,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-02 17:00:00,2021-11-02 18:30:00,95.5,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-02 19:00:00,2021-11-03 07:30:00,749.7666666666667,E02000570,Home,POINT (531191.8400908255 184177.0328870935),184177.0328870935,531191.8400908255,87195da6bffffff,88195da6b3fffff,89195da6b37ffff,E00013405,Y,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-03 08:30:00,2021-11-03 11:00:00,154.4,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-03 11:45:00,2021-11-03 13:00:00,80.03333333333333,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-03 13:30:00,2021-11-03 14:45:00,74.55,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-03 15:00:00,2021-11-04 01:00:00,603.75,E02007115,Others,POINT (530304.7200836242 182574.30947788552),182574.30947788552,530304.7200836242,87195da4dffffff,88195da4dbfffff,89195da4dabffff,E00004646,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-04 05:45:00,2021-11-04 06:45:00,58.4,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-04 07:15:00,2021-11-04 12:45:00,337.53333333333336,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-04 13:30:00,2021-11-04 23:30:00,603.0833333333334,E02007115,Others,POINT (530353.4683179626 182565.5154893921),182565.5154893921,530353.4683179626,87195da4dffffff,88195da4dbfffff,89195da4dabffff,E00004679,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-05 00:15:00,2021-11-05 13:00:00,763.4333333333333,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-05 13:15:00,2021-11-05 13:15:00,2.0166666666666666,E02007115,Eating and drinking,POINT (530500.821968237 182514.108045897),182514.108045897,530500.821968237,87195da4dffffff,88195da4dbfffff,89195da4da3ffff,E00004678,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-05 13:30:00,2021-11-05 23:30:00,598.85,E02007115,Others,POINT (530044.5343288649 182571.58285347896),182571.58285347896,530044.5343288649,87195da4dffffff,88195da4d1fffff,89195da4d07ffff,E00004650,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-06 00:15:00,2021-11-06 10:00:00,593.25,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-06 11:00:00,2021-11-06 11:45:00,49.36666666666667,E02000570,Home,POINT (531191.8400908255 184177.0328870935),184177.0328870935,531191.8400908255,87195da6bffffff,88195da6b3fffff,89195da6b37ffff,E00013405,Y,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-06 12:00:00,2021-11-06 12:00:00,1.5166666666666666,E02007115,Others,POINT (530571.2693860327 182629.33583551017),182629.33583551017,530571.2693860327,87195da4dffffff,88195da4dbfffff,89195da4da3ffff,E00190357,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-06 12:15:00,2021-11-06 23:30:00,670.4833333333333,E02007115,Others,POINT (530362.457654065 182611.49206827817),182611.49206827817,530362.457654065,87195da4dffffff,88195da4dbfffff,89195da4dabffff,E00004679,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-07 00:45:00,2021-11-07 01:00:00,29.35,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-07 01:45:00,2021-11-07 11:00:00,557.9666666666667,E02000193,Work,POINT (530270.7152296795 181540.84978241212),181540.8497824121,530270.7152296795,87194ad32ffffff,88195da4d3fffff,89195da4d27ffff,E00004560,N,E02000570
04DC72DD72A2BE8A6E6F95299BFCA24A,2021-11-07 11:30:00,2021-11-07 23:45:00,729.8333333333334,E02007115,Others,POINT (530329.158653772 182652.26265439283),182652.26265439283,530329.158653772,87195da4dffffff,88195da4dbfffff,89195da4dabffff,E00004646,N,E02000570
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-01 00:30:00,2021-11-01 07:30:00,424.8333333333333,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-01 08:30:00,2021-11-01 08:30:00,3.033333333333333,E02000058,Education,POINT (524615.087824066 188482.87493577422),188482.87493577425,524615.087824066,87195da40ffffff,88195da405fffff,89195da4047ffff,E00001103,N,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-01 08:30:00,2021-11-01 12:00:00,213.45,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-01 13:00:00,2021-11-01 22:15:00,562.8166666666667,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-01 23:00:00,2021-11-02 07:15:00,495.9166666666667,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-02 07:30:00,2021-11-02 07:30:00,2.3,E02000056,Others,POINT (526335.077245679 189165.8254635143),189165.8254635143,526335.077245679,87195da45ffffff,88195da455fffff,89195da455bffff,E00001025,N,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-02 08:00:00,2021-11-02 08:15:00,9.35,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-02 10:00:00,2021-11-02 18:45:00,528.5,E02000090,Work,POINT (545897.6291893867 172454.55186679913),172454.55186679913,545897.6291893867,87194e6daffffff,88194e6da9fffff,89194e6da83ffff,E00002078,N,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-02 20:00:00,2021-11-02 21:45:00,101.03333333333332,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-02 22:00:00,2021-11-03 07:15:00,555.7333333333333,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-03 08:45:00,2021-11-03 10:30:00,117.51666666666668,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-03 11:00:00,2021-11-03 11:00:00,1.3166666666666669,E02000056,Shopping_2,POINT (526354.6668912553 189405.5841908365),189405.5841908365,526354.6668912553,87195da44ffffff,88195da443fffff,89195da442fffff,E00000875,N,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-03 11:15:00,2021-11-03 11:15:00,3.0,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-03 11:30:00,2021-11-03 11:30:00,7.416666666666667,E02000058,Others,POINT (524934.8925055416 188372.94736052174),188372.9473605217,524934.8925055416,87195da40ffffff,88195da401fffff,89195da400bffff,E00001050,N,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-03 11:45:00,2021-11-03 11:45:00,1.3833333333333333,E02000061,Others,POINT (525188.0666166218 187462.02453099354),187462.02453099357,525188.0666166218,87195da40ffffff,88195da439fffff,89195da4393ffff,E00001060,N,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-03 11:45:00,2021-11-03 11:45:00,1.0,E02000061,Others,POINT (524826.6504516802 187225.86574862676),187225.8657486268,524826.6504516802,87195da43ffffff,88195da439fffff,89195da439bffff,E00000697,N,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-03 12:30:00,2021-11-03 12:45:00,5.0,E02000001,Entertainment,POINT (532539.5781407685 181723.83088833836),181723.8308883384,532539.5781407685,87194ad30ffffff,88194ad363fffff,89194ad3627ffff,E00000020,N,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-03 13:15:00,2021-11-03 13:15:00,1.0333333333333334,E02000482,Others,POINT (556663.4877585951 187226.7593613389),187226.7593613389,556663.4877585951,87194e60effffff,88194e60e7fffff,89194e60e7bffff,E00011261,N,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-03 21:15:00,2021-11-03 21:45:00,21.75,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-03 22:00:00,2021-11-04 11:30:00,799.9666666666667,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-04 11:30:00,2021-11-04 11:30:00,1.6666666666666667,E02000058,Others,POINT (524870.7875155722 188877.03336723923),188877.03336723923,524870.7875155722,87195da40ffffff,88195da405fffff,89195da4057ffff,E00001039,N,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-04 12:15:00,2021-11-04 15:45:00,218.88333333333333,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-04 16:30:00,2021-11-05 07:00:00,878.9666666666667,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-05 08:00:00,2021-11-05 08:00:00,2.066666666666667,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-05 15:45:00,2021-11-05 15:45:00,4.633333333333334,E02000016,Shopping_2,POINT (544115.2199050097 184490.37155247625),184490.37155247625,544115.2199050097,87194e688ffffff,88194e68d5fffff,89194e68d4bffff,E00000040,N,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-05 16:15:00,2021-11-05 16:30:00,3.2,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
