userid,start_time,end_time,duration,loc_msoa,activity_type,geometry,o_lat,o_lon,o_h7,o_h8,o_h9,o_oa,home_activity,home_msoa
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-05 16:45:00,2021-11-05 21:00:00,253.53333333333333,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-05 23:00:00,2021-11-06 08:00:00,550.6333333333333,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-06 09:30:00,2021-11-06 12:45:00,192.6833333333333,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-06 13:30:00,2021-11-06 16:00:00,158.65,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-06 16:30:00,2021-11-07 07:45:00,915.2166666666668,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-07 09:15:00,2021-11-07 09:15:00,1.5166666666666666,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-07 09:15:00,2021-11-07 09:30:00,16.05,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-07 09:45:00,2021-11-07 11:30:00,100.56666666666666,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-07 12:00:00,2021-11-07 12:15:00,11.233333333333333,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-07 12:30:00,2021-11-07 13:45:00,71.88333333333334,E02000062,Shopping_2,POINT (523183.0800109604 187457.9807038205),187457.9807038205,523183.0800109604,87195da42ffffff,88195da423fffff,89195da422bffff,E00001079,N,E02000058
009043FB7D1221FC0114DCFBC0CAFAFE,2021-11-07 14:15:00,2021-11-08 07:45:00,1049.35,E02000058,Home,POINT (524940.0255945111 188619.81625605293),188619.81625605293,524940.0255945111,87195da40ffffff,88195da401fffff,89195da400bffff,E00001041,Y,E02000058
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-01 00:45:00,2021-11-01 10:00:00,565.25,E02000088,Home,POINT (547641.6202907495 173336.2833179934),173336.2833179934,547641.6202907495,87194e6d8ffffff,88194e6dc7fffff,89194e6dc6fffff,E00002188,Y,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-02 21:45:00,2021-11-03 04:30:00,403.25,E02000088,Home,POINT (547641.6202907495 173336.2833179934),173336.2833179934,547641.6202907495,87194e6d8ffffff,88194e6dc7fffff,89194e6dc6fffff,E00002188,Y,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-03 06:45:00,2021-11-03 16:45:00,599.7166666666667,E02006792,Shopping_2,POINT (520409.5359641625 178738.98994527964),178738.98994527964,520409.5359641625,87194adb5ffffff,88194adb53fffff,89194adb523ffff,E00006860,N,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-03 17:15:00,2021-11-03 17:15:00,1.6333333333333333,E02000526,Others,POINT (521538.43969493324 178887.67339582506),178887.67339582506,521538.4396949333,87194ada2ffffff,88194ada2dfffff,89194ada66fffff,E00012803,N,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-03 19:00:00,2021-11-04 05:00:00,598.3166666666667,E02000088,Home,POINT (547641.6202907495 173336.2833179934),173336.2833179934,547641.6202907495,87194e6d8ffffff,88194e6dc7fffff,89194e6dc6fffff,E00002188,Y,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-04 06:30:00,2021-11-04 16:45:00,618.8,E02006792,Shopping_2,POINT (519994.64818259084 178321.88166992052),178321.88166992052,519994.6481825909,87194adb1ffffff,88194adb19fffff,89194adb197ffff,E00013351,N,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-04 17:15:00,2021-11-04 17:15:00,2.1666666666666665,E02000526,Others,POINT (521636.0136497236 178430.05641964247),178430.05641964247,521636.0136497236,87194ada2ffffff,88194ada29fffff,89194ada28bffff,E00012812,N,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-04 18:45:00,2021-11-05 10:45:00,956.1666666666666,E02000088,Home,POINT (547641.6202907495 173336.2833179934),173336.2833179934,547641.6202907495,87194e6d8ffffff,88194e6dc7fffff,89194e6dc6fffff,E00002188,Y,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-05 11:00:00,2021-11-05 11:45:00,43.833333333333336,E02000089,Others,POINT (545293.3662820422 172903.69709782174),172903.69709782174,545293.3662820422,87194e6daffffff,88194e6dadfffff,89194e6dad7ffff,E00002247,N,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-05 11:45:00,2021-11-05 12:00:00,2.1333333333333333,E02000090,Others,POINT (546229.1511175748 172429.7954294014),172429.7954294014,546229.1511175748,87194e6daffffff,88194e6da9fffff,89194e6da97ffff,E00002252,N,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-05 12:15:00,2021-11-06 15:15:00,1618.0833333333333,E02000088,Home,POINT (547641.6202907495 173336.2833179934),173336.2833179934,547641.6202907495,87194e6d8ffffff,88194e6dc7fffff,89194e6dc6fffff,E00002188,Y,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-06 16:00:00,2021-11-07 11:00:00,1142.6833333333334,E02000088,Home,POINT (547641.6202907495 173336.2833179934),173336.2833179934,547641.6202907495,87194e6d8ffffff,88194e6dc7fffff,89194e6dc6fffff,E00002188,Y,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-07 12:00:00,2021-11-07 12:15:00,21.15,E02000090,Eating and drinking,POINT (545921.1008740739 172358.31588264703),172358.31588264703,545921.1008740739,87194e6daffffff,88194e6da9fffff,89194e6da8fffff,E00002078,N,E02000088
017A9D8D26DF0D920CDE17443E1DCF48,2021-11-07 12:30:00,2021-11-08 12:30:00,1436.8333333333333,E02000088,Home,POINT (547641.6202907495 173336.2833179934),173336.2833179934,547641.6202907495,87194e6d8ffffff,88194e6dc7fffff,89194e6dc6fffff,E00002188,Y,E02000088
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-01 00:15:00,2021-11-02 09:30:00,1998.5166666666669,E02000339,Home,POINT (543017.734618558 175034.37663962736),175034.37663962736,543017.734618558,87194ad2cffffff,88194ad2c3fffff,89194ad2c37ffff,E00007984,Y,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-02 09:45:00,2021-11-02 10:30:00,34.35,E02000340,Work,POINT (543767.8355643236 174107.0434836035),174107.0434836035,543767.8355643236,87194ad2dffffff,88194ad2d1fffff,89194ad2d1bffff,E00008033,N,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-02 10:30:00,2021-11-03 15:00:00,1701.7166666666667,E02000339,Home,POINT (543017.734618558 175034.37663962736),175034.37663962736,543017.734618558,87194ad2cffffff,88194ad2c3fffff,89194ad2c37ffff,E00007984,Y,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-03 15:45:00,2021-11-04 08:15:00,1000.8833333333332,E02000339,Home,POINT (543017.734618558 175034.37663962736),175034.37663962736,543017.734618558,87194ad2cffffff,88194ad2c3fffff,89194ad2c37ffff,E00007984,Y,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-04 09:00:00,2021-11-04 14:45:00,349.6,E02000339,Home,POINT (543017.734618558 175034.37663962736),175034.37663962736,543017.734618558,87194ad2cffffff,88194ad2c3fffff,89194ad2c37ffff,E00007984,Y,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-04 15:45:00,2021-11-04 17:45:00,124.98333333333332,E02000339,Home,POINT (543017.734618558 175034.37663962736),175034.37663962736,543017.734618558,87194ad2cffffff,88194ad2c3fffff,89194ad2c37ffff,E00007984,Y,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-04 18:00:00,2021-11-04 18:30:00,40.46666666666667,E02000340,Work,POINT (543767.8355643236 174107.0434836035),174107.0434836035,543767.8355643236,87194ad2dffffff,88194ad2d1fffff,89194ad2d1bffff,E00008033,N,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-04 18:45:00,2021-11-05 08:15:00,815.7833333333333,E02000339,Home,POINT (543017.734618558 175034.37663962736),175034.37663962736,543017.734618558,87194ad2cffffff,88194ad2c3fffff,89194ad2c37ffff,E00007984,Y,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-05 08:45:00,2021-11-05 09:00:00,18.066666666666663,E02000344,Education,POINT (543865.9429417078 172289.075722141),172289.075722141,543865.9429417078,87194ad29ffffff,88194ad299fffff,89194ad2997ffff,E00007957,N,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-05 09:15:00,2021-11-05 15:00:00,333.8833333333333,E02000339,Home,POINT (543017.734618558 175034.37663962736),175034.37663962736,543017.734618558,87194ad2cffffff,88194ad2c3fffff,89194ad2c37ffff,E00007984,Y,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-05 15:45:00,2021-11-05 16:15:00,36.13333333333333,E02000339,Home,POINT (543017.734618558 175034.37663962736),175034.37663962736,543017.734618558,87194ad2cffffff,88194ad2c3fffff,89194ad2c37ffff,E00007984,Y,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-05 16:45:00,2021-11-05 17:15:00,38.016666666666666,E02000339,Others,POINT (542410.243974396 175296.46321703983),175296.46321703985,542410.243974396,87194ad2cffffff,88194ad2c1fffff,89194ad2c3bffff,E00008072,N,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-05 17:30:00,2021-11-05 17:45:00,15.183333333333334,E02000339,Others,POINT (542796.2124571806 174907.15227445288),174907.15227445288,542796.2124571806,87194ad2cffffff,88194ad2c3fffff,89194ad2c23ffff,E00007982,N,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-05 18:00:00,2021-11-06 14:15:00,1215.1166666666666,E02000339,Home,POINT (543017.734618558 175034.37663962736),175034.37663962736,543017.734618558,87194ad2cffffff,88194ad2c3fffff,89194ad2c37ffff,E00007984,Y,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-06 14:45:00,2021-11-06 16:45:00,123.48333333333332,E02000339,Home,POINT (543017.734618558 175034.37663962736),175034.37663962736,543017.734618558,87194ad2cffffff,88194ad2c3fffff,89194ad2c37ffff,E00007984,Y,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-06 17:45:00,2021-11-07 14:00:00,1216.2333333333331,E02000339,Home,POINT (543017.734618558 175034.37663962736),175034.37663962736,543017.734618558,87194ad2cffffff,88194ad2c3fffff,89194ad2c37ffff,E00007984,Y,E02000339
050BA35066FB6B25FEDFAF3FABE233A0,2021-11-07 14:30:00,2021-11-08 14:45:00,1456.5,E02000339,Home,POINT (543017.734618558 175034.37663962736),175034.37663962736,543017.734618558,87194ad2cffffff,88194ad2c3fffff,89194ad2c37ffff,E00007984,Y,E02000339
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-01 00:30:00,2021-11-01 07:15:00,406.4,E02000821,Home,POINT (533281.4237501111 178238.25771099626),178238.25771099626,533281.4237501111,87194ad33ffffff,88194ad333fffff,89194ad3337ffff,E00019933,Y,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-01 09:15:00,2021-11-01 17:00:00,464.01666666666665,E02000380,Work,POINT (522920.3917625446 179221.96403989074),179221.96403989074,522920.3917625446,87194ada6ffffff,88194ada63fffff,89194ada637ffff,E00009480,N,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-01 18:15:00,2021-11-01 20:15:00,110.18333333333334,E02000821,Home,POINT (533281.4237501111 178238.25771099626),178238.25771099626,533281.4237501111,87194ad33ffffff,88194ad333fffff,89194ad3337ffff,E00019933,Y,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-01 20:30:00,2021-11-02 07:30:00,656.8,E02000821,Home,POINT (533281.4237501111 178238.25771099626),178238.25771099626,533281.4237501111,87194ad33ffffff,88194ad333fffff,89194ad3337ffff,E00019933,Y,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-02 13:00:00,2021-11-02 13:15:00,21.55,E02000380,Education,POINT (522845.3735336875 179170.38574427096),179170.38574427096,522845.3735336875,87194ada6ffffff,88194ada63fffff,89194ada637ffff,E00009479,N,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-02 13:45:00,2021-11-02 17:00:00,188.65,E02000380,Work,POINT (522920.3917625446 179221.96403989074),179221.96403989074,522920.3917625446,87194ada6ffffff,88194ada63fffff,89194ada637ffff,E00009480,N,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-02 18:00:00,2021-11-03 07:30:00,801.9833333333333,E02000821,Home,POINT (533281.4237501111 178238.25771099626),178238.25771099626,533281.4237501111,87194ad33ffffff,88194ad333fffff,89194ad3337ffff,E00019933,Y,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-03 08:45:00,2021-11-03 15:00:00,369.8,E02000380,Work,POINT (522920.3917625446 179221.96403989074),179221.96403989074,522920.3917625446,87194ada6ffffff,88194ada63fffff,89194ada637ffff,E00009480,N,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-03 16:00:00,2021-11-03 17:00:00,52.083333333333336,E02000380,Work,POINT (522920.3917625446 179221.96403989074),179221.96403989074,522920.3917625446,87194ada6ffffff,88194ada63fffff,89194ada637ffff,E00009480,N,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-03 18:45:00,2021-11-04 07:15:00,762.8333333333334,E02000821,Home,POINT (533281.4237501111 178238.25771099626),178238.25771099626,533281.4237501111,87194ad33ffffff,88194ad333fffff,89194ad3337ffff,E00019933,Y,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-04 09:00:00,2021-11-04 12:15:00,187.56666666666663,E02000380,Work,POINT (522920.3917625446 179221.96403989074),179221.96403989074,522920.3917625446,87194ada6ffffff,88194ada63fffff,89194ada637ffff,E00009480,N,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-04 12:30:00,2021-11-04 13:30:00,52.9,E02000380,Education,POINT (522869.24864624284 179163.48997448658),179163.48997448658,522869.2486462429,87194ada6ffffff,88194ada63fffff,89194ada637ffff,E00009478,N,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-04 18:15:00,2021-11-05 07:30:00,792.25,E02000821,Home,POINT (533281.4237501111 178238.25771099626),178238.25771099626,533281.4237501111,87194ad33ffffff,88194ad333fffff,89194ad3337ffff,E00019933,Y,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-05 09:30:00,2021-11-05 12:15:00,165.18333333333334,E02000380,Work,POINT (522920.3917625446 179221.96403989074),179221.96403989074,522920.3917625446,87194ada6ffffff,88194ada63fffff,89194ada637ffff,E00009480,N,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-05 12:45:00,2021-11-05 13:00:00,20.883333333333333,E02000380,Education,POINT (522927.42447332636 179346.64134987796),179346.64134987796,522927.4244733264,87194ada6ffffff,88194ada63fffff,89194ada6afffff,E00009481,N,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-05 13:30:00,2021-11-05 16:30:00,178.33333333333334,E02000380,Work,POINT (522920.3917625446 179221.96403989074),179221.96403989074,522920.3917625446,87194ada6ffffff,88194ada63fffff,89194ada637ffff,E00009480,N,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-05 17:45:00,2021-11-06 09:45:00,961.6,E02000821,Home,POINT (533281.4237501111 178238.25771099626),178238.25771099626,533281.4237501111,87194ad33ffffff,88194ad333fffff,89194ad3337ffff,E00019933,Y,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-06 13:00:00,2021-11-07 11:00:00,1311.8166666666666,E02000821,Home,POINT (533281.4237501111 178238.25771099626),178238.25771099626,533281.4237501111,87194ad33ffffff,88194ad333fffff,89194ad3337ffff,E00019933,Y,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-07 11:30:00,2021-11-07 12:00:00,28.0,E02000819,Shopping_1,POINT (534017.9411062056 178449.29140628653),178449.29140628653,534017.9411062056,87194ad31ffffff,88194ad317fffff,89194ad316bffff,E00020346,N,E02000821
01DD3A1E2B4E0D6D1760D0A8B0B8BDA9,2021-11-07 12:30:00,2021-11-08 07:45:00,1142.2,E02000821,Home,POINT (533281.4237501111 178238.25771099626),178238.25771099626,533281.4237501111,87194ad33ffffff,88194ad333fffff,89194ad3337ffff,E00019933,Y,E02000821
062ED1963ED477DF64B28CDA7728E412,2021-11-01 00:30:00,2021-11-01 07:15:00,405.01666666666665,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-01 08:30:00,2021-11-01 17:45:00,547.6,E02000941,Work,POINT (526232.7164977593 174039.35687788881),174039.3568778888,526232.7164977593,87194adacffffff,88194adac5fffff,89194adac47ffff,E00023319,N,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-01 18:15:00,2021-11-01 19:00:00,38.53333333333333,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-01 19:15:00,2021-11-02 07:30:00,728.0,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-02 07:45:00,2021-11-02 09:45:00,124.08333333333331,E02000941,Work,POINT (526232.7164977593 174039.35687788881),174039.3568778888,526232.7164977593,87194adacffffff,88194adac5fffff,89194adac47ffff,E00023319,N,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-02 11:15:00,2021-11-02 16:45:00,326.01666666666665,E02000941,Work,POINT (526232.7164977593 174039.35687788881),174039.3568778888,526232.7164977593,87194adacffffff,88194adac5fffff,89194adac47ffff,E00023319,N,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-02 17:30:00,2021-11-02 18:00:00,32.6,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-02 18:45:00,2021-11-03 07:30:00,767.3166666666667,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-03 07:45:00,2021-11-03 21:00:00,788.2666666666667,E02000941,Work,POINT (526232.7164977593 174039.35687788881),174039.3568778888,526232.7164977593,87194adacffffff,88194adac5fffff,89194adac47ffff,E00023319,N,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-03 21:00:00,2021-11-04 07:30:00,618.8333333333334,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-04 07:45:00,2021-11-04 18:15:00,629.4166666666666,E02000941,Work,POINT (526232.7164977593 174039.35687788881),174039.3568778888,526232.7164977593,87194adacffffff,88194adac5fffff,89194adac47ffff,E00023319,N,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-04 18:45:00,2021-11-05 07:30:00,769.65,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-05 07:45:00,2021-11-05 15:15:00,458.9666666666666,E02000941,Work,POINT (526232.7164977593 174039.35687788881),174039.3568778888,526232.7164977593,87194adacffffff,88194adac5fffff,89194adac47ffff,E00023319,N,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-05 16:15:00,2021-11-05 18:00:00,106.35,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-05 19:00:00,2021-11-05 22:45:00,227.1833333333333,E02000949,Others,POINT (528080.9061182659 172934.40486275632),172934.40486275632,528080.9061182659,87194adadffffff,88194adaddfffff,89194adadc7ffff,E00022888,N,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-05 23:15:00,2021-11-06 16:15:00,1017.8,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-06 16:30:00,2021-11-06 17:15:00,38.61666666666667,E02000940,Shopping_2,POINT (525442.9976976801 174313.9568886075),174313.9568886075,525442.9976976801,87194adaeffffff,88194adac5fffff,89194adac4bffff,E00170920,N,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-06 17:30:00,2021-11-06 19:30:00,120.25,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-06 19:45:00,2021-11-06 20:00:00,10.05,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-06 20:15:00,2021-11-06 20:15:00,2.316666666666667,E02000689,Others,POINT (525013.4269940875 172379.80189022346),172379.80189022346,525013.4269940875,87194ada8ffffff,88194ada85fffff,89194ada85bffff,E00017602,N,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-06 20:15:00,2021-11-06 20:15:00,1.2,E02000932,Others,POINT (525049.8239222992 175044.63601637734),175044.63601637734,525049.8239222992,87194ada1ffffff,88194adae9fffff,89194adae93ffff,E00023207,N,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-06 20:30:00,2021-11-07 00:45:00,257.4,E02000932,Others,POINT (524945.2427430042 175096.27865763492),175096.27865763492,524945.2427430042,87194ada1ffffff,88194ada17fffff,89194ada167ffff,E00023204,N,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-07 01:00:00,2021-11-07 16:45:00,952.7166666666668,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
062ED1963ED477DF64B28CDA7728E412,2021-11-07 17:15:00,2021-11-08 07:15:00,839.6166666666667,E02000940,Home,POINT (525628.9483828937 174283.624611271),174283.624611271,525628.9483828937,87194adacffffff,88194adac5fffff,89194adac4bffff,E00023152,Y,E02000940
